"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"32223355700514816","32222820406657024","50466707","","","2011-01-31 23:47:01 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@foliosus i've always been an SCM dork, with my latest fetish focusing on Git ;)"
"32220675515092992","","","","","2011-01-31 23:36:22 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","You know you love Git when you create repositories just to manage single files with tags and branches."
"32127610603446272","32126914177015808","22809596","","","2011-01-31 17:26:33 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@dep4b No problem! I recently found out that the contract requires someone local to SF Bay Area :("
"31457222722588672","","","","","2011-01-29 21:02:41 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Found a kid in a redwood. http://t.co/hVACqUI","http://twitpic.com/3um5de"
"31403852150345728","","","","","2011-01-29 17:30:36 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Followed a deer trail into 4-5 miles of unmarked single track trails near Deer Park. Incredible views of Tam along the way."
"31235690217873408","","","","","2011-01-29 06:22:23 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Has anyone use streeme http://t.co/pgT7hQz yet with a few TB of music files? Curious if it handles large collections well or not.","http://code.google.com/p/streeme/"
"31153675166552064","31152315503218688","1166361","","","2011-01-29 00:56:29 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@jgrantmarshall Before I forget, check out http://t.co/brvuCsI, I just launched it the other day.","http://wodfinder.com/"
"31129484346269696","31129171203719168","1166361","","","2011-01-28 23:20:22 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@jgrantmarshall have you been planning some epic cheat meals for the weekend?"
"31078939698925569","","","","","2011-01-28 19:59:31 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dentists are just boring versions of pro doms http://t.co/OGEU1Ug","http://twitpic.com/3u920a"
"31058509193814016","","9870122","","","2011-01-28 18:38:20 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@martinemde @thekiwi Thought you guys might dig my friend's new show on vegan cooking: http://t.co/X5IOQC3","http://www.miyokoskitchen.com/"
